Year,Company,Industry,Country,Company_Type,Employee_Size,Revenue_USD,Uses_AI,Use_Case,AI_ROI_Percent,AI_Maturity_Score
2025,SyntheticCorp_0773,Manufacturing,USA,Synthetic,SME,26250866.97,Yes,Robotics,13.44,77
2020,SyntheticCorp_0774,E-commerce,USA,Synthetic,SME,36163595.39,Yes,Recommendation Systems,30.5,67
2021,SyntheticCorp_0774,Logistics,Germany,Synthetic,SME,19543917.47,Yes,Chatbots,18.6,75
2022,SyntheticCorp_0774,E-commerce,India,Synthetic,Enterprise,48094948293.44,No,None,0.0,5
2023,SyntheticCorp_0774,Telecom,UAE,Synthetic,Enterprise,15438137532.47,Yes,Supply Chain Optimization,19.32,75
2024,SyntheticCorp_0774,Technology,UK,Synthetic,SME,4255284.46,Yes,Recommendation Systems,37.18,54
2025,SyntheticCorp_0774,Manufacturing,Canada,Synthetic,SME,33736030.87,Yes,Robotics,31.87,66
2020,SyntheticCorp_0775,Healthcare,Canada,Synthetic,SME,7031723.31,Yes,Customer Segmentation,20.21,47
2021,SyntheticCorp_0775,Manufacturing,USA,Synthetic,Enterprise,38491139246.83,Yes,Predictive Maintenance,16.84,58
2022,SyntheticCorp_0775,E-commerce,Brazil,Synthetic,Enterprise,1067471606.31,Yes,Medical Imaging AI,24.15,81
2023,SyntheticCorp_0775,Telecom,USA,Synthetic,SME,5477531.27,Yes,AI Trading,30.07,74
2024,SyntheticCorp_0775,Finance,India,Synthetic,SME,47130143.03,Yes,Demand Forecasting,34.26,56
2025,SyntheticCorp_0775,Retail,India,Synthetic,Enterprise,15121107268.5,Yes,Medical Imaging AI,24.3,55
2020,SyntheticCorp_0776,Logistics,UK,Synthetic,SME,4812163.88,Yes,Autonomous Driving,34.21,84
2021,SyntheticCorp_0776,Logistics,Germany,Synthetic,Enterprise,47759136443.72,Yes,Recommendation Systems,10.1,46
2022,SyntheticCorp_0776,Finance,UAE,Synthetic,SME,17905443.49,Yes,Recommendation Systems,23.18,58
2023,SyntheticCorp_0776,Logistics,Germany,Synthetic,Enterprise,45016319956.97,Yes,Demand Forecasting,33.55,57
2024,SyntheticCorp_0776,Healthcare,Brazil,Synthetic,SME,19457083.67,Yes,Medical Imaging AI,26.84,50
2025,SyntheticCorp_0776,Technology,USA,Synthetic,SME,35741284.64,Yes,Supply Chain Optimization,26.72,47
2020,SyntheticCorp_0777,Logistics,China,Synthetic,Enterprise,48122361937.27,Yes,Medical Imaging AI,29.41,72
2021,SyntheticCorp_0777,Telecom,UAE,Synthetic,SME,33231247.7,Yes,Supply Chain Optimization,10.57,42
2022,SyntheticCorp_0777,Healthcare,UK,Synthetic,SME,5723352.02,Yes,Chatbots,25.62,79
2023,SyntheticCorp_0777,Logistics,USA,Synthetic,Enterprise,19702367077.85,Yes,Supply Chain Optimization,23.66,44
2024,SyntheticCorp_0777,Energy,Japan,Synthetic,SME,44915921.52,Yes,Medical Imaging AI,28.45,48
2025,SyntheticCorp_0777,Finance,China,Synthetic,Enterprise,7565922978.64,Yes,Chatbots,11.54,54
2020,SyntheticCorp_0778,E-commerce,UK,Synthetic,Enterprise,19371426376.82,Yes,Predictive Maintenance,11.05,63
2021,SyntheticCorp_0778,Healthcare,China,Synthetic,SME,16408398.71,Yes,Autonomous Driving,15.2,43
2022,SyntheticCorp_0778,Retail,Canada,Synthetic,SME,31895882.88,No,None,0.0,20
2023,SyntheticCorp_0778,Manufacturing,Canada,Synthetic,SME,28270586.25,Yes,Supply Chain Optimization,34.63,49
2024,SyntheticCorp_0778,Finance,UK,Synthetic,SME,10689829.5,Yes,Robotics,26.4,63
2025,SyntheticCorp_0778,E-commerce,China,Synthetic,SME,35291610.34,Yes,Autonomous Driving,12.68,82
2020,SyntheticCorp_0779,E-commerce,Brazil,Synthetic,SME,1357869.81,Yes,Generative AI,10.22,50
2021,SyntheticCorp_0779,Logistics,Germany,Synthetic,Enterprise,16924462446.87,Yes,Supply Chain Optimization,26.5,69
2022,SyntheticCorp_0779,Telecom,UK,Synthetic,SME,15593123.8,Yes,Recommendation Systems,20.42,58
2023,SyntheticCorp_0779,Retail,Brazil,Synthetic,SME,14720512.3,Yes,Recommendation Systems,30.32,74
2024,SyntheticCorp_0779,Retail,Japan,Synthetic,SME,10868496.55,Yes,Customer Segmentation,13.59,59
2025,SyntheticCorp_0779,Technology,USA,Synthetic,Enterprise,37036393254.58,Yes,Predictive Maintenance,11.55,77
2020,SyntheticCorp_0780,Energy,Brazil,Synthetic,Enterprise,35878155662.61,No,None,0.0,24
2021,SyntheticCorp_0780,Manufacturing,UK,Synthetic,SME,48029680.6,Yes,Recommendation Systems,28.77,69
2022,SyntheticCorp_0780,Energy,Brazil,Synthetic,SME,17818871.75,Yes,Chatbots,38.86,69
2023,SyntheticCorp_0780,Finance,UK,Synthetic,Enterprise,35041630353.53,No,None,0.0,11
2024,SyntheticCorp_0780,Healthcare,Japan,Synthetic,Enterprise,42040121941.62,Yes,Recommendation Systems,22.02,78
2025,SyntheticCorp_0780,Energy,Canada,Synthetic,SME,40290043.85,Yes,Chatbots,29.92,55
2020,SyntheticCorp_0781,Finance,Germany,Synthetic,SME,21331638.83,No,None,0.0,23
2021,SyntheticCorp_0781,Technology,India,Synthetic,SME,20447714.92,No,None,0.0,32
2022,SyntheticCorp_0781,Logistics,Germany,Synthetic,SME,35094084.08,Yes,Chatbots,36.25,83
2023,SyntheticCorp_0781,Retail,Brazil,Synthetic,SME,5059332.81,Yes,Autonomous Driving,34.48,54
2024,SyntheticCorp_0781,Manufacturing,USA,Synthetic,SME,21668263.69,No,None,0.0,17
2025,SyntheticCorp_0781,E-commerce,Canada,Synthetic,Enterprise,39059310878.52,Yes,Fraud Detection,33.99,68
2020,SyntheticCorp_0782,Manufacturing,Japan,Synthetic,SME,28273576.34,Yes,Demand Forecasting,37.93,48
2021,SyntheticCorp_0782,E-commerce,Germany,Synthetic,Enterprise,39685123475.1,No,None,0.0,26
2022,SyntheticCorp_0782,Healthcare,UAE,Synthetic,Enterprise,2996143414.24,No,None,0.0,38
2023,SyntheticCorp_0782,Energy,China,Synthetic,Enterprise,35641185779.34,No,None,0.0,16
2024,SyntheticCorp_0782,Manufacturing,UAE,Synthetic,SME,9762150.79,Yes,Demand Forecasting,16.78,47
2025,SyntheticCorp_0782,Healthcare,UAE,Synthetic,Enterprise,7093093223.99,No,None,0.0,4
2020,SyntheticCorp_0783,E-commerce,Japan,Synthetic,SME,23172081.55,Yes,AI Trading,14.31,48
2021,SyntheticCorp_0783,Logistics,Japan,Synthetic,Enterprise,44219324527.02,Yes,Generative AI,35.3,83
2022,SyntheticCorp_0783,Manufacturing,Germany,Synthetic,Enterprise,45614193269.87,No,None,0.0,0
2023,SyntheticCorp_0783,Manufacturing,UK,Synthetic,Enterprise,43199958411.66,Yes,Fraud Detection,12.43,54
2024,SyntheticCorp_0783,Technology,Japan,Synthetic,SME,13479033.26,Yes,Predictive Maintenance,21.48,83
2025,SyntheticCorp_0783,Healthcare,China,Synthetic,Enterprise,3110811097.0,Yes,Robotics,33.9,46
2020,SyntheticCorp_0784,Finance,UK,Synthetic,SME,9239853.52,No,None,0.0,21
2021,SyntheticCorp_0784,Manufacturing,Germany,Synthetic,SME,1983903.67,Yes,Fraud Detection,29.45,76
2022,SyntheticCorp_0784,Logistics,Brazil,Synthetic,Enterprise,11435589272.35,Yes,Robotics,26.3,75
2023,SyntheticCorp_0784,E-commerce,Germany,Synthetic,SME,11229187.57,No,None,0.0,24
2024,SyntheticCorp_0784,Finance,China,Synthetic,SME,25841036.21,Yes,Robotics,17.85,57
2025,SyntheticCorp_0784,Logistics,USA,Synthetic,SME,30106117.33,Yes,AI Trading,37.67,41
2020,SyntheticCorp_0785,Manufacturing,Canada,Synthetic,Enterprise,47431833592.57,Yes,Chatbots,21.37,46
2021,SyntheticCorp_0785,Healthcare,UK,Synthetic,SME,20582736.21,No,None,0.0,28
2022,SyntheticCorp_0785,Retail,Germany,Synthetic,SME,30552215.78,Yes,Customer Segmentation,12.01,54
2023,SyntheticCorp_0785,Logistics,Germany,Synthetic,SME,37839732.3,Yes,Customer Segmentation,26.73,40
2024,SyntheticCorp_0785,Technology,USA,Synthetic,SME,28912569.83,Yes,Supply Chain Optimization,21.54,47
2025,SyntheticCorp_0785,Healthcare,Japan,Synthetic,Enterprise,32639704024.32,Yes,Recommendation Systems,15.69,64
2020,SyntheticCorp_0786,Technology,Germany,Synthetic,Enterprise,12042767873.16,No,None,0.0,17
2021,SyntheticCorp_0786,Telecom,Brazil,Synthetic,SME,37907566.39,Yes,AI Trading,25.58,62
2022,SyntheticCorp_0786,Healthcare,UAE,Synthetic,Enterprise,8939590941.48,Yes,Robotics,25.68,67
2023,SyntheticCorp_0786,Telecom,UK,Synthetic,Enterprise,20936953920.52,Yes,Medical Imaging AI,14.91,67
2024,SyntheticCorp_0786,Finance,India,Synthetic,Enterprise,13651887837.37,Yes,Robotics,28.33,55
2025,SyntheticCorp_0786,E-commerce,USA,Synthetic,Enterprise,884222624.79,Yes,Generative AI,22.86,42
2020,SyntheticCorp_0787,Telecom,China,Synthetic,Enterprise,968354381.86,Yes,Demand Forecasting,26.56,68
2021,SyntheticCorp_0787,Telecom,UK,Synthetic,Enterprise,36888409438.06,Yes,Customer Segmentation,27.05,77
2022,SyntheticCorp_0787,Healthcare,USA,Synthetic,SME,23820157.76,Yes,Recommendation Systems,25.83,79
2023,SyntheticCorp_0787,Manufacturing,Germany,Synthetic,Enterprise,16706613905.45,Yes,Chatbots,29.94,77
2024,SyntheticCorp_0787,Manufacturing,Japan,Synthetic,SME,28750975.74,No,None,0.0,40
2025,SyntheticCorp_0787,Telecom,Canada,Synthetic,SME,49095249.32,Yes,Fraud Detection,36.78,79
2020,SyntheticCorp_0788,Retail,Brazil,Synthetic,SME,25211190.5,Yes,Chatbots,39.53,53
2021,SyntheticCorp_0788,E-commerce,UAE,Synthetic,SME,44417871.09,Yes,Chatbots,12.79,52
2022,SyntheticCorp_0788,Telecom,UAE,Synthetic,SME,27713760.33,Yes,Demand Forecasting,32.97,67
2023,SyntheticCorp_0788,Manufacturing,UAE,Synthetic,SME,28041640.51,No,None,0.0,8
2024,SyntheticCorp_0788,Telecom,UAE,Synthetic,Enterprise,35114610193.56,Yes,Recommendation Systems,17.38,65
2025,SyntheticCorp_0788,Telecom,UK,Synthetic,SME,18804063.62,Yes,Robotics,14.54,81
2020,SyntheticCorp_0789,Healthcare,Canada,Synthetic,SME,31304203.46,Yes,Fraud Detection,24.04,80
2021,SyntheticCorp_0789,Energy,Germany,Synthetic,SME,17533804.67,No,None,0.0,12
2022,SyntheticCorp_0789,E-commerce,China,Synthetic,SME,2919561.52,Yes,Demand Forecasting,37.0,49
2023,SyntheticCorp_0789,Logistics,UAE,Synthetic,Enterprise,9148027215.62,No,None,0.0,29
2024,SyntheticCorp_0789,Finance,Germany,Synthetic,SME,46914759.09,Yes,Demand Forecasting,12.36,82
2025,SyntheticCorp_0789,E-commerce,Japan,Synthetic,SME,14521683.73,Yes,Autonomous Driving,35.09,63
2020,SyntheticCorp_0790,Telecom,China,Synthetic,SME,46487126.96,Yes,AI Trading,38.63,45
2021,SyntheticCorp_0790,Healthcare,Canada,Synthetic,SME,31596257.89,No,None,0.0,23
2022,SyntheticCorp_0790,Technology,Brazil,Synthetic,SME,27141033.46,Yes,Chatbots,26.06,63
2023,SyntheticCorp_0790,Manufacturing,UAE,Synthetic,Enterprise,34742156076.03,Yes,Medical Imaging AI,15.42,58
2024,SyntheticCorp_0790,Technology,Brazil,Synthetic,SME,8667436.78,Yes,Chatbots,37.84,84
2025,SyntheticCorp_0790,Healthcare,UAE,Synthetic,SME,11825572.66,Yes,Demand Forecasting,21.41,83
2020,SyntheticCorp_0791,Telecom,UK,Synthetic,Enterprise,23645635114.32,Yes,Recommendation Systems,30.05,74
2021,SyntheticCorp_0791,Finance,India,Synthetic,Enterprise,40359776373.22,No,None,0.0,21
2022,SyntheticCorp_0791,Energy,India,Synthetic,SME,3536119.12,Yes,Demand Forecasting,34.25,43
2023,SyntheticCorp_0791,Healthcare,Germany,Synthetic,SME,22009780.3,Yes,Supply Chain Optimization,31.2,84
2024,SyntheticCorp_0791,Logistics,Brazil,Synthetic,SME,38921042.97,Yes,Fraud Detection,35.25,82
2025,SyntheticCorp_0791,Retail,Brazil,Synthetic,SME,28220320.07,Yes,Robotics,15.5,49
2020,SyntheticCorp_0792,Energy,Brazil,Synthetic,SME,35941917.87,Yes,Generative AI,26.25,85
2021,SyntheticCorp_0792,Telecom,India,Synthetic,SME,41884166.4,Yes,Recommendation Systems,25.07,65
2022,SyntheticCorp_0792,Energy,Germany,Synthetic,Enterprise,27039555334.34,Yes,AI Trading,16.36,68
2023,SyntheticCorp_0792,Healthcare,India,Synthetic,Enterprise,6971311059.1,Yes,AI Trading,29.64,65
2024,SyntheticCorp_0792,Telecom,Germany,Synthetic,SME,24019089.91,Yes,Fraud Detection,35.92,45
2025,SyntheticCorp_0792,Energy,UAE,Synthetic,SME,41421484.3,Yes,Generative AI,39.32,43
2020,SyntheticCorp_0793,Healthcare,Japan,Synthetic,Enterprise,44471945854.33,No,None,0.0,39
2021,SyntheticCorp_0793,Retail,China,Synthetic,SME,19865142.58,Yes,Demand Forecasting,37.17,40
2022,SyntheticCorp_0793,Manufacturing,China,Synthetic,SME,16242434.33,No,None,0.0,36
2023,SyntheticCorp_0793,Telecom,Japan,Synthetic,Enterprise,38745717674.79,Yes,Generative AI,36.75,84
2024,SyntheticCorp_0793,Retail,Germany,Synthetic,SME,13662098.89,Yes,Supply Chain Optimization,15.65,48
2025,SyntheticCorp_0793,Telecom,Canada,Synthetic,Enterprise,19568418794.0,Yes,Robotics,30.91,51
2020,SyntheticCorp_0794,E-commerce,India,Synthetic,SME,39556051.59,Yes,Robotics,18.95,72
2021,SyntheticCorp_0794,Manufacturing,UAE,Synthetic,Enterprise,36968448540.45,Yes,Demand Forecasting,39.52,41
2022,SyntheticCorp_0794,Finance,UK,Synthetic,Enterprise,26294611960.42,Yes,Chatbots,25.17,69
2023,SyntheticCorp_0794,E-commerce,UK,Synthetic,SME,34101571.53,Yes,Chatbots,12.94,46
2024,SyntheticCorp_0794,Healthcare,India,Synthetic,Enterprise,49501732952.92,Yes,AI Trading,14.27,67
2025,SyntheticCorp_0794,Energy,UAE,Synthetic,SME,6067593.13,Yes,AI Trading,27.62,69
2020,SyntheticCorp_0795,Technology,Canada,Synthetic,Enterprise,21543525201.87,No,None,0.0,4
2021,SyntheticCorp_0795,Retail,UK,Synthetic,SME,16240840.82,Yes,Chatbots,23.31,65
2022,SyntheticCorp_0795,Technology,Germany,Synthetic,SME,7561398.49,Yes,Autonomous Driving,30.9,63
2023,SyntheticCorp_0795,Finance,Canada,Synthetic,Enterprise,43617735400.95,Yes,Demand Forecasting,33.94,71
2024,SyntheticCorp_0795,Telecom,UK,Synthetic,Enterprise,36234075750.86,Yes,Generative AI,23.61,81
2025,SyntheticCorp_0795,Energy,UK,Synthetic,Enterprise,19687866043.91,Yes,Medical Imaging AI,18.35,70
2020,SyntheticCorp_0796,Telecom,Brazil,Synthetic,SME,42967763.51,Yes,Recommendation Systems,16.98,82
2021,SyntheticCorp_0796,Retail,UAE,Synthetic,Enterprise,10662404416.95,No,None,0.0,17
2022,SyntheticCorp_0796,Healthcare,China,Synthetic,SME,31772315.7,Yes,Recommendation Systems,24.45,74
2023,SyntheticCorp_0796,Logistics,UAE,Synthetic,SME,28662080.66,Yes,Generative AI,21.5,55
2024,SyntheticCorp_0796,Energy,India,Synthetic,Enterprise,41539796009.18,Yes,Medical Imaging AI,30.31,48
2025,SyntheticCorp_0796,E-commerce,Brazil,Synthetic,SME,19862925.57,Yes,Medical Imaging AI,37.29,78
2020,SyntheticCorp_0797,Logistics,Japan,Synthetic,Enterprise,49871844304.38,Yes,Predictive Maintenance,29.91,62
2021,SyntheticCorp_0797,Logistics,Brazil,Synthetic,SME,35192773.74,Yes,Generative AI,37.0,75
2022,SyntheticCorp_0797,Logistics,Germany,Synthetic,SME,1401240.56,Yes,Generative AI,39.97,58
2023,SyntheticCorp_0797,Healthcare,UAE,Synthetic,SME,41281926.6,Yes,Robotics,31.98,50
2024,SyntheticCorp_0797,Manufacturing,USA,Synthetic,SME,32643968.5,No,None,0.0,23
2025,SyntheticCorp_0797,Retail,India,Synthetic,Enterprise,48475466695.85,Yes,Predictive Maintenance,15.45,83
2020,SyntheticCorp_0798,Healthcare,India,Synthetic,SME,41329961.21,Yes,Autonomous Driving,37.93,62
2021,SyntheticCorp_0798,Logistics,Japan,Synthetic,SME,27851671.13,Yes,Predictive Maintenance,32.81,73
2022,SyntheticCorp_0798,Technology,Japan,Synthetic,SME,11780957.46,Yes,Generative AI,26.96,66
2023,SyntheticCorp_0798,Energy,Japan,Synthetic,SME,49794760.08,Yes,Medical Imaging AI,19.1,53
2024,SyntheticCorp_0798,Retail,UK,Synthetic,SME,12748389.82,Yes,Generative AI,35.7,61
2025,SyntheticCorp_0798,E-commerce,UK,Synthetic,SME,42893218.53,No,None,0.0,10
2020,SyntheticCorp_0799,Healthcare,China,Synthetic,Enterprise,14116674343.64,Yes,Demand Forecasting,30.11,76
2021,SyntheticCorp_0799,Finance,USA,Synthetic,SME,22985759.08,Yes,Supply Chain Optimization,36.43,43
2022,SyntheticCorp_0799,Logistics,Germany,Synthetic,SME,37324993.27,Yes,Supply Chain Optimization,21.05,80
2023,SyntheticCorp_0799,Finance,Germany,Synthetic,SME,30741214.14,Yes,Generative AI,39.0,57
2024,SyntheticCorp_0799,Telecom,Germany,Synthetic,SME,40249797.31,No,None,0.0,32
2025,SyntheticCorp_0799,Telecom,Canada,Synthetic,Enterprise,23681022217.65,Yes,Predictive Maintenance,19.44,41
2020,SyntheticCorp_0800,E-commerce,Japan,Synthetic,SME,17706634.73,Yes,Autonomous Driving,11.14,62
2021,SyntheticCorp_0800,Logistics,Canada,Synthetic,SME,1405114.36,Yes,Autonomous Driving,19.74,40
2022,SyntheticCorp_0800,Logistics,India,Synthetic,SME,42535898.55,Yes,Autonomous Driving,20.05,44
2023,SyntheticCorp_0800,E-commerce,UAE,Synthetic,SME,2224598.38,Yes,Recommendation Systems,12.17,60
2024,SyntheticCorp_0800,Energy,Canada,Synthetic,SME,27940072.24,Yes,Predictive Maintenance,19.4,82
2025,SyntheticCorp_0800,Technology,Brazil,Synthetic,SME,26849796.51,Yes,Supply Chain Optimization,32.08,61
2020,SyntheticCorp_0801,Retail,Canada,Synthetic,SME,26299121.72,No,None,0.0,1
2021,SyntheticCorp_0801,Finance,Brazil,Synthetic,SME,24177708.98,Yes,Robotics,27.45,67
2022,SyntheticCorp_0801,Finance,Germany,Synthetic,Enterprise,49951889798.38,No,None,0.0,13
2023,SyntheticCorp_0801,Manufacturing,USA,Synthetic,Enterprise,4082933866.54,No,None,0.0,22
2024,SyntheticCorp_0801,Energy,Canada,Synthetic,SME,41621616.25,Yes,Chatbots,19.66,76
2025,SyntheticCorp_0801,Logistics,UK,Synthetic,Enterprise,23419117960.64,Yes,Demand Forecasting,34.48,62
2020,SyntheticCorp_0802,Logistics,Brazil,Synthetic,Enterprise,44775648061.96,Yes,Chatbots,34.52,63
2021,SyntheticCorp_0802,E-commerce,UK,Synthetic,SME,11035242.41,Yes,AI Trading,11.91,42
2022,SyntheticCorp_0802,Manufacturing,Germany,Synthetic,Enterprise,18969318288.46,Yes,Customer Segmentation,18.01,53
2023,SyntheticCorp_0802,Retail,UAE,Synthetic,Enterprise,5286084600.22,Yes,Robotics,10.92,44
2024,SyntheticCorp_0802,Manufacturing,Brazil,Synthetic,SME,19542647.09,No,None,0.0,10
2025,SyntheticCorp_0802,Finance,Canada,Synthetic,SME,17762112.96,Yes,Predictive Maintenance,34.97,63
2020,SyntheticCorp_0803,Telecom,Japan,Synthetic,SME,21078075.17,Yes,Chatbots,15.1,50
2021,SyntheticCorp_0803,Logistics,Germany,Synthetic,SME,22140708.19,Yes,Customer Segmentation,24.47,40
2022,SyntheticCorp_0803,Retail,UK,Synthetic,Enterprise,17013579128.73,Yes,Predictive Maintenance,27.07,71
2023,SyntheticCorp_0803,Logistics,Japan,Synthetic,SME,30418524.84,Yes,Fraud Detection,33.59,75
2024,SyntheticCorp_0803,E-commerce,UAE,Synthetic,SME,16997760.53,Yes,Robotics,13.08,65
2025,SyntheticCorp_0803,Retail,Canada,Synthetic,SME,9414299.19,Yes,Recommendation Systems,20.71,81
2020,SyntheticCorp_0804,Technology,Brazil,Synthetic,Enterprise,11699382274.26,Yes,Predictive Maintenance,33.39,62
2021,SyntheticCorp_0804,Manufacturing,UAE,Synthetic,SME,9236222.52,Yes,Generative AI,27.55,49
2022,SyntheticCorp_0804,Healthcare,Canada,Synthetic,SME,48251129.01,Yes,Generative AI,12.37,76
2023,SyntheticCorp_0804,Healthcare,USA,Synthetic,Enterprise,29936862187.38,Yes,Customer Segmentation,21.82,72
2024,SyntheticCorp_0804,Manufacturing,India,Synthetic,Enterprise,47364413383.09,Yes,Demand Forecasting,13.55,81
2025,SyntheticCorp_0804,Energy,UAE,Synthetic,SME,20845219.95,Yes,Supply Chain Optimization,24.02,51
2020,SyntheticCorp_0805,Energy,UAE,Synthetic,SME,1465610.45,Yes,Fraud Detection,20.8,50
2021,SyntheticCorp_0805,Telecom,Germany,Synthetic,SME,10681578.7,Yes,Supply Chain Optimization,15.0,56
2022,SyntheticCorp_0805,Logistics,Brazil,Synthetic,Enterprise,40183222794.7,Yes,Medical Imaging AI,26.6,82
2023,SyntheticCorp_0805,Finance,India,Synthetic,SME,29051482.65,Yes,Demand Forecasting,35.63,80
2024,SyntheticCorp_0805,Manufacturing,Brazil,Synthetic,SME,12678444.37,Yes,Medical Imaging AI,17.52,65
2025,SyntheticCorp_0805,Energy,USA,Synthetic,Enterprise,45698604096.2,Yes,Supply Chain Optimization,32.61,58
2020,SyntheticCorp_0806,Logistics,Brazil,Synthetic,SME,9954958.99,No,None,0.0,16
2021,SyntheticCorp_0806,E-commerce,Brazil,Synthetic,Enterprise,16105593400.49,Yes,Recommendation Systems,39.23,57
2022,SyntheticCorp_0806,Finance,Canada,Synthetic,Enterprise,23597753248.51,Yes,Customer Segmentation,17.36,84
2023,SyntheticCorp_0806,Retail,India,Synthetic,SME,4773100.4,Yes,Supply Chain Optimization,28.55,80
2024,SyntheticCorp_0806,Telecom,Germany,Synthetic,SME,44134332.91,No,None,0.0,29
2025,SyntheticCorp_0806,Energy,Germany,Synthetic,SME,43547904.78,Yes,Recommendation Systems,30.78,70
2020,SyntheticCorp_0807,Energy,Brazil,Synthetic,Enterprise,3786373855.56,Yes,AI Trading,16.23,47
2021,SyntheticCorp_0807,E-commerce,China,Synthetic,SME,3640333.37,Yes,Chatbots,32.88,55
2022,SyntheticCorp_0807,Retail,USA,Synthetic,Enterprise,29336012746.99,Yes,Robotics,26.49,62
2023,SyntheticCorp_0807,Telecom,Germany,Synthetic,SME,26375603.88,Yes,Recommendation Systems,13.49,46
2024,SyntheticCorp_0807,Finance,Canada,Synthetic,SME,13298766.82,Yes,Demand Forecasting,35.07,42
2025,SyntheticCorp_0807,E-commerce,USA,Synthetic,Enterprise,6014631953.32,Yes,Fraud Detection,13.11,75
2020,SyntheticCorp_0808,Finance,Japan,Synthetic,SME,42410028.33,Yes,Supply Chain Optimization,16.11,83
2021,SyntheticCorp_0808,Manufacturing,UAE,Synthetic,SME,32800413.41,Yes,Generative AI,24.71,43
2022,SyntheticCorp_0808,Energy,UK,Synthetic,SME,24234992.4,Yes,Generative AI,25.17,40
2023,SyntheticCorp_0808,Telecom,China,Synthetic,SME,33239244.56,Yes,Medical Imaging AI,31.21,55
2024,SyntheticCorp_0808,Manufacturing,UAE,Synthetic,Enterprise,35127318801.04,No,None,0.0,31
2025,SyntheticCorp_0808,Finance,India,Synthetic,SME,24589931.98,Yes,Robotics,20.68,81
2020,SyntheticCorp_0809,Energy,USA,Synthetic,SME,12763309.98,Yes,Recommendation Systems,22.49,49
2021,SyntheticCorp_0809,Telecom,Japan,Synthetic,SME,35513027.4,Yes,Supply Chain Optimization,16.44,52
2022,SyntheticCorp_0809,E-commerce,Canada,Synthetic,SME,1084623.69,Yes,AI Trading,39.06,57
2023,SyntheticCorp_0809,Healthcare,China,Synthetic,SME,20259034.33,Yes,Medical Imaging AI,22.78,51
2024,SyntheticCorp_0809,E-commerce,UAE,Synthetic,SME,26321689.97,Yes,Generative AI,28.59,73
